Pseudo-terminal will not be allocated because stdin is not a terminal.
Allocated port 7 for remote forward to localhost:8123
You are not authenticated.
Your tunnel will expire in 60 minutes. Upgrade to Pinggy Pro to get unrestricted tunnels. https://dashboard.pinggy.io
http://kzajg-49-43-229-224.run.pinggy-free.link
https://kzajg-49-43-229-224.run.pinggy-free.link

RB: 0, SB: 0, TC: 0, AC: 0               
RB: 0, SB: 0, TC: 0, AC: 0               
RB: 0, SB: 0, TC: 0, AC: 4294967295               
RB: 0, SB: 0, TC: 1, AC: 0               
RB: 0, SB: 0, TC: 1, AC: 0               
RB: 442, SB: 16103, TC: 2, AC: 2               
RB: 442, SB: 16103, TC: 2, AC: 1               
RB: 151136, SB: 1027853224, TC: 203, AC: 2               
RB: 151136, SB: 1029917608, TC: 203, AC: 2               
RB: 151136, SB: 1032211368, TC: 203, AC: 2               
RB: 151136, SB: 1034439592, TC: 203, AC: 2               
RB: 151136, SB: 1036766120, TC: 203, AC: 2               
RB: 151136, SB: 1038797736, TC: 203, AC: 2               
RB: 151136, SB: 1039100840, TC: 203, AC: 2               
RB: 151136, SB: 1043745704, TC: 203, AC: 2               
RB: 151136, SB: 1045580712, TC: 203, AC: 2               
RB: 151136, SB: 1048398760, TC: 203, AC: 2               
RB: 151136, SB: 1049938856, TC: 203, AC: 2               
RB: 151136, SB: 1053510568, TC: 203, AC: 2               
RB: 151136, SB: 1054460840, TC: 203, AC: 2               
RB: 151136, SB: 1057573800, TC: 203, AC: 2               
RB: 151136, SB: 1058818984, TC: 203, AC: 2               
RB: 151136, SB: 1059105704, TC: 203, AC: 2               
RB: 151136, SB: 1064160168, TC: 203, AC: 2               
RB: 151136, SB: 1065601960, TC: 203, AC: 2               
RB: 151136, SB: 1069271976, TC: 203, AC: 2               
RB: 151136, SB: 1069960104, TC: 203, AC: 2               
RB: 151136, SB: 1069960104, TC: 203, AC: 1               
RB: 151136, SB: 1069960104, TC: 204, AC: 2               
RB: 151136, SB: 1069960104, TC: 204, AC: 1               
RB: 151136, SB: 1069960104, TC: 205, AC: 2               
RB: 151136, SB: 1072767237, TC: 203, AC: 2               
RB: 151136, SB: 1072767237, TC: 203, AC: 0               
RB: 151136, SB: 1072767237, TC: 203, AC: 0               
RB: 151136, SB: 1072767237, TC: 203, AC: 0               
RB: 151882, SB: 1072767424, TC: 204, AC: 1               
RB: 151882, SB: 1072767424, TC: 204, AC: 0               
RB: 151882, SB: 1072767424, TC: 205, AC: 1               
RB: 151882, SB: 1072767424, TC: 205, AC: 1               
RB: 152662, SB: 1072784705, TC: 205, AC: 2               
RB: 152662, SB: 1072784705, TC: 205, AC: 2               
RB: 152662, SB: 1072784705, TC: 205, AC: 1               
RB: 152662, SB: 1072784705, TC: 206, AC: 2               
RB: 152662, SB: 1072784705, TC: 206, AC: 2               
RB: 152662, SB: 1072784705, TC: 206, AC: 2               
RB: 152662, SB: 1072784705, TC: 206, AC: 2               
RB: 152662, SB: 1072784705, TC: 206, AC: 2               
RB: 152662, SB: 1072784705, TC: 206, AC: 2               
RB: 152662, SB: 1072784705, TC: 206, AC: 1               
RB: 152662, SB: 1072784705, TC: 207, AC: 2               
RB: 152662, SB: 1072784705, TC: 207, AC: 2               
RB: 155708, SB: 1073227229, TC: 209, AC: 6               
RB: 155708, SB: 1073227229, TC: 209, AC: 6               
RB: 155708, SB: 1073227229, TC: 209, AC: 5               
RB: 155708, SB: 1073227229, TC: 210, AC: 6               
RB: 155708, SB: 1073227229, TC: 210, AC: 6               
RB: 155708, SB: 1075709383, TC: 209, AC: 6               
RB: 155708, SB: 1075709383, TC: 209, AC: 5               
RB: 155708, SB: 1075709383, TC: 210, AC: 6               
RB: 155708, SB: 1077944071, TC: 209, AC: 6               
RB: 155708, SB: 1077944071, TC: 209, AC: 5               
RB: 155708, SB: 1077944071, TC: 210, AC: 6               
RB: 155708, SB: 1077944071, TC: 210, AC: 6               
RB: 155708, SB: 1077944071, TC: 210, AC: 6               
RB: 155708, SB: 1077944071, TC: 210, AC: 5               
RB: 155708, SB: 1077944071, TC: 211, AC: 6               
RB: 156556, SB: 1078338442, TC: 210, AC: 4               
RB: 156556, SB: 1078338442, TC: 210, AC: 2               
RB: 156556, SB: 1078338442, TC: 210, AC: 0               
RB: 156556, SB: 1078338442, TC: 210, AC: 0               
RB: 157282, SB: 1078338442, TC: 211, AC: 1               
RB: 157282, SB: 1078338442, TC: 211, AC: 1               
RB: 157282, SB: 1080304726, TC: 211, AC: 1               
RB: 157282, SB: 1080304726, TC: 211, AC: 0               
RB: 157282, SB: 1080304726, TC: 212, AC: 1               
RB: 157282, SB: 1080304726, TC: 212, AC: 1               
RB: 157282, SB: 1080304726, TC: 212, AC: 1               
RB: 157282, SB: 1080304726, TC: 212, AC: 1               
RB: 157282, SB: 1080304726, TC: 212, AC: 0               
RB: 157282, SB: 1080304726, TC: 213, AC: 1               
RB: 158765, SB: 1080402914, TC: 213, AC: 3               
RB: 158765, SB: 1080402914, TC: 213, AC: 3               
RB: 158765, SB: 1080402914, TC: 213, AC: 2               
RB: 158765, SB: 1080402914, TC: 214, AC: 3               
RB: 158765, SB: 1080689057, TC: 213, AC: 3               
RB: 158765, SB: 1080689057, TC: 213, AC: 1               
RB: 158765, SB: 1080689057, TC: 213, AC: 0               
RB: 158765, SB: 1080689057, TC: 213, AC: 0               
RB: 158765, SB: 1080689057, TC: 213, AC: 0               
RB: 159490, SB: 1082327661, TC: 214, AC: 1               
RB: 159490, SB: 1083998829, TC: 214, AC: 1               
RB: 159490, SB: 1083998829, TC: 214, AC: 0               
RB: 159490, SB: 1083998829, TC: 215, AC: 1               
RB: 159490, SB: 1084157909, TC: 214, AC: 1               
RB: 159490, SB: 1084157909, TC: 214, AC: 0               
RB: 159490, SB: 1084157909, TC: 214, AC: 0               
RB: 159490, SB: 1084157909, TC: 215, AC: 1               
RB: 159490, SB: 1084157909, TC: 215, AC: 1               
RB: 160104, SB: 1085993123, TC: 215, AC: 1               
RB: 160104, SB: 1088221347, TC: 215, AC: 1               
RB: 160104, SB: 1089990819, TC: 215, AC: 1               
RB: 160104, SB: 1092251811, TC: 215, AC: 1               
RB: 160104, SB: 1094414499, TC: 215, AC: 1               
RB: 160104, SB: 1096773795, TC: 215, AC: 1               
RB: 160104, SB: 1099002019, TC: 215, AC: 1               
RB: 160104, SB: 1101394083, TC: 215, AC: 1               
RB: 160104, SB: 1103949987, TC: 215, AC: 1               
RB: 160104, SB: 1104179363, TC: 215, AC: 1               
RB: 160104, SB: 1105993891, TC: 215, AC: 1               
RB: 160104, SB: 1109651619, TC: 215, AC: 1               
RB: 160104, SB: 1110012067, TC: 215, AC: 1               
RB: 160104, SB: 1113419939, TC: 215, AC: 1               
RB: 160104, SB: 1113419939, TC: 215, AC: 1               
RB: 160104, SB: 1113419939, TC: 215, AC: 1               
RB: 160104, SB: 1113419939, TC: 215, AC: 1               
RB: 160830, SB: 1114415267, TC: 218, AC: 4               
RB: 160830, SB: 1114415267, TC: 218, AC: 4               
RB: 160830, SB: 1114415267, TC: 218, AC: 4               
RB: 160830, SB: 1114415267, TC: 218, AC: 4               
RB: 162286, SB: 1118663024, TC: 218, AC: 4               
RB: 162286, SB: 1118663024, TC: 218, AC: 4               
RB: 162286, SB: 1119023472, TC: 219, AC: 5               
RB: 162286, SB: 1119023472, TC: 219, AC: 4               
RB: 162286, SB: 1119023472, TC: 220, AC: 5               
RB: 162286, SB: 1119023472, TC: 220, AC: 5               
RB: 162286, SB: 1119023472, TC: 220, AC: 4               
RB: 162286, SB: 1119023472, TC: 221, AC: 5               
RB: 163013, SB: 1123949896, TC: 219, AC: 5               
RB: 163013, SB: 1124183368, TC: 219, AC: 5               
RB: 163013, SB: 1126001992, TC: 219, AC: 3               
RB: 163013, SB: 1130020168, TC: 219, AC: 3               
RB: 163013, SB: 1134435656, TC: 219, AC: 3               
RB: 163013, SB: 1138924872, TC: 219, AC: 3               
RB: 163013, SB: 1139023176, TC: 219, AC: 3               
RB: 163013, SB: 1143119176, TC: 219, AC: 3               
RB: 163013, SB: 1143971144, TC: 219, AC: 3               
RB: 163013, SB: 1144192328, TC: 219, AC: 3               
RB: 163013, SB: 1146010952, TC: 219, AC: 3               
RB: 163013, SB: 1150020936, TC: 219, AC: 3               
RB: 163013, SB: 1154440520, TC: 219, AC: 3               
RB: 163013, SB: 1159023944, TC: 219, AC: 3               
RB: 163013, SB: 1163992392, TC: 219, AC: 3               
RB: 163013, SB: 1164201288, TC: 219, AC: 3               
RB: 163013, SB: 1164201288, TC: 219, AC: 3               
RB: 163013, SB: 1164201288, TC: 219, AC: 3               
RB: 163013, SB: 1164201288, TC: 221, AC: 5               
RB: 163013, SB: 1164201288, TC: 221, AC: 4               
RB: 163013, SB: 1164201288, TC: 222, AC: 5               
RB: 163013, SB: 1164201288, TC: 222, AC: 4               
RB: 163013, SB: 1164201288, TC: 223, AC: 5               
RB: 163013, SB: 1164201288, TC: 223, AC: 5               
RB: 163013, SB: 1164201288, TC: 223, AC: 5               
RB: 164580, SB: 1166024212, TC: 221, AC: 5               
RB: 164580, SB: 1170021908, TC: 221, AC: 5               
RB: 164580, SB: 1170021908, TC: 221, AC: 4               
RB: 164580, SB: 1170021908, TC: 222, AC: 5               
RB: 164580, SB: 1174440828, TC: 221, AC: 3               
RB: 164580, SB: 1174440828, TC: 221, AC: 2               
RB: 164580, SB: 1174440828, TC: 222, AC: 3               
RB: 164580, SB: 1178527112, TC: 221, AC: 3               
RB: 164580, SB: 1179051400, TC: 221, AC: 3               
RB: 164580, SB: 1183180168, TC: 221, AC: 2               
RB: 164580, SB: 1183999368, TC: 221, AC: 2               
RB: 164580, SB: 1184200072, TC: 221, AC: 1               
RB: 164580, SB: 1186030984, TC: 221, AC: 1               
RB: 164580, SB: 1188586888, TC: 221, AC: 1               
RB: 164580, SB: 1189471624, TC: 221, AC: 1               
RB: 164580, SB: 1190978952, TC: 221, AC: 1               
RB: 164580, SB: 1192125832, TC: 221, AC: 1               
RB: 164580, SB: 1194091912, TC: 221, AC: 1               
RB: 164580, SB: 1195435400, TC: 221, AC: 1               
RB: 164580, SB: 1197008264, TC: 221, AC: 1               
RB: 164580, SB: 1198318984, TC: 221, AC: 1               
RB: 164580, SB: 1199760776, TC: 221, AC: 1               
RB: 164580, SB: 1201366408, TC: 221, AC: 1               
RB: 164580, SB: 1203266952, TC: 221, AC: 1               
RB: 164580, SB: 1204839816, TC: 221, AC: 1               
RB: 164580, SB: 1206969736, TC: 221, AC: 1               
RB: 164580, SB: 1208935816, TC: 221, AC: 1               
RB: 164580, SB: 1211131272, TC: 221, AC: 1               
RB: 164580, SB: 1212147080, TC: 221, AC: 1               
RB: 164580, SB: 1215456648, TC: 221, AC: 1               
RB: 164580, SB: 1218209160, TC: 221, AC: 1               
RB: 164580, SB: 1218340232, TC: 221, AC: 1               
RB: 164580, SB: 1221387656, TC: 221, AC: 1               
RB: 164580, SB: 1224861064, TC: 221, AC: 1               
RB: 164580, SB: 1228334472, TC: 221, AC: 1               
RB: 164580, SB: 1228957064, TC: 221, AC: 1               
RB: 164580, SB: 1232168328, TC: 221, AC: 1               
RB: 164580, SB: 1234724232, TC: 221, AC: 1               
RB: 164580, SB: 1235477896, TC: 221, AC: 1               
RB: 164580, SB: 1237542280, TC: 221, AC: 1               
RB: 164580, SB: 1238361480, TC: 221, AC: 1               
RB: 164580, SB: 1240753544, TC: 221, AC: 1               
RB: 164580, SB: 1241408904, TC: 221, AC: 1               
RB: 164580, SB: 1244882312, TC: 221, AC: 1               
RB: 164580, SB: 1248945544, TC: 221, AC: 1               
RB: 164580, SB: 1248978312, TC: 221, AC: 1               
RB: 164580, SB: 1251960200, TC: 221, AC: 1               
RB: 164580, SB: 1252189576, TC: 221, AC: 1               
RB: 164580, SB: 1255499144, TC: 221, AC: 1               
RB: 164580, SB: 1258382728, TC: 221, AC: 1               
RB: 164580, SB: 1261430152, TC: 221, AC: 1               
RB: 164580, SB: 1264903560, TC: 221, AC: 1               
RB: 164580, SB: 1267656072, TC: 221, AC: 1               
RB: 164580, SB: 1268999560, TC: 221, AC: 1               
RB: 164580, SB: 1270932872, TC: 221, AC: 1               
RB: 164580, SB: 1272210824, TC: 221, AC: 1               
RB: 164580, SB: 1274635656, TC: 221, AC: 1               
RB: 164580, SB: 1275520392, TC: 221, AC: 1               
RB: 164580, SB: 1278174600, TC: 221, AC: 1               
RB: 164580, SB: 1278403976, TC: 221, AC: 1               
RB: 164580, SB: 1281045896, TC: 221, AC: 1               
RB: 164580, SB: 1281045896, TC: 221, AC: 0               
RB: 164580, SB: 1281045896, TC: 222, AC: 1               
RB: 164580, SB: 1281045896, TC: 221, AC: 0               
